region_id,station,observed_at,temperature_c,precipitation_mm_24h,wind_speed_mps,snow_depth_cm,cold_wave_risk,snowstorm_risk,drought_risk,data_source,source_id,dataset_name,is_sample,imported_at,n_grid_cells
shannan-cuona,CMFD_regional_shannan-cuona,2018-07-01 00:00,16.3,326.5,1.7,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.747032+00:00,480
ali-gaize,CMFD_regional_ali-gaize,2018-07-01 00:00,8.2,93.1,3.7,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.747128+00:00,1892
yushu-chengduo,CMFD_regional_yushu-chengduo,2018-07-01 00:00,8.0,96.9,2.4,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.747191+00:00,323
yushu-zaduo,CMFD_regional_yushu-zaduo,2018-07-01 00:00,7.5,110.3,2.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.747256+00:00,578
guoluo-maqin,CMFD_regional_guoluo-maqin,2018-07-01 00:00,9.6,134.7,2.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.747320+00:00,352
guoluo-jiuzhi,CMFD_regional_guoluo-jiuzhi,2018-07-01 00:00,9.5,135.4,2.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.747380+00:00,150
haibei-gangcha,CMFD_regional_haibei-gangcha,2018-07-01 00:00,10.6,110.9,2.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.747441+00:00,144
huangnan-zeku,CMFD_regional_huangnan-zeku,2018-07-01 00:00,11.0,141.3,2.0,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.747498+00:00,112
ganzi-shiqu,CMFD_regional_ganzi-shiqu,2018-07-01 00:00,8.3,139.9,2.4,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.747559+00:00,380
ganzi-seda,CMFD_regional_ganzi-seda,2018-07-01 00:00,9.5,144.9,2.0,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.747617+00:00,208
aba-hongyuan,CMFD_regional_aba-hongyuan,2018-07-01 00:00,10.8,218.5,2.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.747688+00:00,196
gannan-luqu,CMFD_regional_gannan-luqu,2018-07-01 00:00,11.9,150.4,2.3,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.747748+00:00,80
linzhi-bayi,CMFD_regional_linzhi-bayi,2018-07-01 00:00,9.4,154.4,1.8,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.747815+00:00,144
naqu-bange,CMFD_regional_naqu-bange,2018-08-01 00:00,7.8,149.8,2.5,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.755682+00:00,529
naqu-seni,CMFD_regional_naqu-seni,2018-08-01 00:00,8.5,161.2,2.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.755755+00:00,280
naqu-nierong,CMFD_regional_naqu-nierong,2018-08-01 00:00,7.7,101.3,2.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.755818+00:00,187
naqu-anduo,CMFD_regional_naqu-anduo,2018-08-01 00:00,7.0,83.8,3.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.755927+00:00,1872
naqu-shenzha,CMFD_regional_naqu-shenzha,2018-08-01 00:00,7.8,144.2,2.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.756003+00:00,440
changdu-karuo,CMFD_regional_changdu-karuo,2018-08-01 00:00,9.1,137.5,1.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.756079+00:00,208
changdu-luolong,CMFD_regional_changdu-luolong,2018-08-01 00:00,8.1,89.2,1.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.756143+00:00,140
changdu-leiwuqi,CMFD_regional_changdu-leiwuqi,2018-08-01 00:00,8.7,129.0,1.5,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.756204+00:00,120
changdu-jiangda,CMFD_regional_changdu-jiangda,2018-08-01 00:00,8.4,133.6,1.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.756266+00:00,256
rikaze-xietongmen,CMFD_regional_rikaze-xietongmen,2018-08-01 00:00,6.3,166.2,1.7,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.756330+00:00,209
rikaze-jiangzi,CMFD_regional_rikaze-jiangzi,2018-08-01 00:00,9.0,94.2,3.5,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.756389+00:00,77
rikaze-kangma,CMFD_regional_rikaze-kangma,2018-08-01 00:00,7.3,82.6,4.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.756446+00:00,84
rikaze-zhongba,CMFD_regional_rikaze-zhongba,2018-08-01 00:00,7.4,160.2,2.4,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.756538+00:00,702
shannan-cuona,CMFD_regional_shannan-cuona,2018-08-01 00:00,15.6,176.5,1.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.756623+00:00,480
ali-gaize,CMFD_regional_ali-gaize,2018-08-01 00:00,7.3,64.0,3.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.756733+00:00,1892
yushu-chengduo,CMFD_regional_yushu-chengduo,2018-08-01 00:00,7.6,97.4,2.3,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.756802+00:00,323
yushu-zaduo,CMFD_regional_yushu-zaduo,2018-08-01 00:00,7.4,103.2,2.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.756873+00:00,578
guoluo-maqin,CMFD_regional_guoluo-maqin,2018-08-01 00:00,9.3,198.0,2.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.756939+00:00,352
guoluo-jiuzhi,CMFD_regional_guoluo-jiuzhi,2018-08-01 00:00,9.3,124.3,2.0,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.757000+00:00,150
haibei-gangcha,CMFD_regional_haibei-gangcha,2018-08-01 00:00,10.1,129.3,2.5,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.757063+00:00,144
huangnan-zeku,CMFD_regional_huangnan-zeku,2018-08-01 00:00,10.9,202.2,2.0,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.757123+00:00,112
ganzi-shiqu,CMFD_regional_ganzi-shiqu,2018-08-01 00:00,7.7,111.9,2.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.757187+00:00,380
ganzi-seda,CMFD_regional_ganzi-seda,2018-08-01 00:00,9.0,102.0,1.8,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.757250+00:00,208
aba-hongyuan,CMFD_regional_aba-hongyuan,2018-08-01 00:00,10.4,89.0,2.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.757311+00:00,196
gannan-luqu,CMFD_regional_gannan-luqu,2018-08-01 00:00,12.1,177.1,2.3,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.757370+00:00,80
linzhi-bayi,CMFD_regional_linzhi-bayi,2018-08-01 00:00,9.2,91.7,1.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.757430+00:00,144
naqu-bange,CMFD_regional_naqu-bange,2018-09-01 00:00,6.2,58.4,2.8,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.764694+00:00,529
naqu-seni,CMFD_regional_naqu-seni,2018-09-01 00:00,6.0,69.8,2.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.764770+00:00,280
naqu-nierong,CMFD_regional_naqu-nierong,2018-09-01 00:00,4.2,80.5,2.3,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.764832+00:00,187
naqu-anduo,CMFD_regional_naqu-anduo,2018-09-01 00:00,3.0,69.0,3.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.764941+00:00,1872
naqu-shenzha,CMFD_regional_naqu-shenzha,2018-09-01 00:00,6.3,45.4,3.0,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.765008+00:00,440
changdu-karuo,CMFD_regional_changdu-karuo,2018-09-01 00:00,7.1,113.6,1.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.765068+00:00,208
changdu-luolong,CMFD_regional_changdu-luolong,2018-09-01 00:00,6.0,91.9,2.3,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.765124+00:00,140
changdu-leiwuqi,CMFD_regional_changdu-leiwuqi,2018-09-01 00:00,6.8,93.3,1.7,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.765179+00:00,120
changdu-jiangda,CMFD_regional_changdu-jiangda,2018-09-01 00:00,6.4,137.5,1.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.765237+00:00,256
rikaze-xietongmen,CMFD_regional_rikaze-xietongmen,2018-09-01 00:00,6.6,31.5,2.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.765299+00:00,209
rikaze-jiangzi,CMFD_regional_rikaze-jiangzi,2018-09-01 00:00,8.4,26.6,3.4,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.765355+00:00,77
rikaze-kangma,CMFD_regional_rikaze-kangma,2018-09-01 00:00,6.4,26.7,4.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.765417+00:00,84
rikaze-zhongba,CMFD_regional_rikaze-zhongba,2018-09-01 00:00,5.3,25.9,3.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.765507+00:00,702
shannan-cuona,CMFD_regional_shannan-cuona,2018-09-01 00:00,14.5,154.2,1.8,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.765584+00:00,480
ali-gaize,CMFD_regional_ali-gaize,2018-09-01 00:00,3.1,23.6,3.5,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.765788+00:00,1892
yushu-chengduo,CMFD_regional_yushu-chengduo,2018-09-01 00:00,3.8,108.6,2.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.766082+00:00,323
yushu-zaduo,CMFD_regional_yushu-zaduo,2018-09-01 00:00,4.0,95.5,2.3,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.766205+00:00,578
guoluo-maqin,CMFD_regional_guoluo-maqin,2018-09-01 00:00,4.7,98.6,2.0,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.766286+00:00,352
guoluo-jiuzhi,CMFD_regional_guoluo-jiuzhi,2018-09-01 00:00,5.7,137.8,1.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.766376+00:00,150
haibei-gangcha,CMFD_regional_haibei-gangcha,2018-09-01 00:00,4.8,67.4,2.4,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.766455+00:00,144
huangnan-zeku,CMFD_regional_huangnan-zeku,2018-09-01 00:00,5.8,128.6,1.8,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.766532+00:00,112
ganzi-shiqu,CMFD_regional_ganzi-shiqu,2018-09-01 00:00,4.6,103.4,2.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.766609+00:00,380
ganzi-seda,CMFD_regional_ganzi-seda,2018-09-01 00:00,6.6,114.4,1.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.766693+00:00,208
aba-hongyuan,CMFD_regional_aba-hongyuan,2018-09-01 00:00,7.8,164.6,2.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.766757+00:00,196
gannan-luqu,CMFD_regional_gannan-luqu,2018-09-01 00:00,7.3,125.9,2.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.766819+00:00,80
linzhi-bayi,CMFD_regional_linzhi-bayi,2018-09-01 00:00,7.3,104.6,1.7,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.766884+00:00,144
naqu-bange,CMFD_regional_naqu-bange,2018-10-01 00:00,-1.9,8.7,2.9,0,中,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.774227+00:00,529
naqu-seni,CMFD_regional_naqu-seni,2018-10-01 00:00,-2.2,13.9,2.2,0,中,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.774304+00:00,280
naqu-nierong,CMFD_regional_naqu-nierong,2018-10-01 00:00,-4.4,21.0,2.5,0,中,中,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.774384+00:00,187
naqu-anduo,CMFD_regional_naqu-anduo,2018-10-01 00:00,-7.2,15.9,3.2,0,中,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.774510+00:00,1872
naqu-shenzha,CMFD_regional_naqu-shenzha,2018-10-01 00:00,-2.6,8.1,3.4,0,中,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.774585+00:00,440
changdu-karuo,CMFD_regional_changdu-karuo,2018-10-01 00:00,-1.1,54.9,1.5,0,中,高,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.774649+00:00,208
changdu-luolong,CMFD_regional_changdu-luolong,2018-10-01 00:00,-1.9,49.8,2.6,0,中,中,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.774708+00:00,140
changdu-leiwuqi,CMFD_regional_changdu-leiwuqi,2018-10-01 00:00,-1.2,60.6,1.8,0,中,高,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.774772+00:00,120
changdu-jiangda,CMFD_regional_changdu-jiangda,2018-10-01 00:00,-1.8,53.8,1.4,0,中,高,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.774839+00:00,256
rikaze-xietongmen,CMFD_regional_rikaze-xietongmen,2018-10-01 00:00,-1.2,3.2,2.6,0,中,低,高,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.774904+00:00,209
rikaze-jiangzi,CMFD_regional_rikaze-jiangzi,2018-10-01 00:00,1.4,3.4,3.8,0,低,低,高,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.774966+00:00,77
rikaze-kangma,CMFD_regional_rikaze-kangma,2018-10-01 00:00,-0.7,8.3,4.6,0,中,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.775028+00:00,84
rikaze-zhongba,CMFD_regional_rikaze-zhongba,2018-10-01 00:00,-3.8,5.5,3.7,0,中,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.775117+00:00,702
shannan-cuona,CMFD_regional_shannan-cuona,2018-10-01 00:00,8.8,45.5,1.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.775198+00:00,480
ali-gaize,CMFD_regional_ali-gaize,2018-10-01 00:00,-7.3,4.5,3.4,0,中,低,高,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.775322+00:00,1892
yushu-chengduo,CMFD_regional_yushu-chengduo,2018-10-01 00:00,-4.7,37.0,2.1,0,中,中,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.775414+00:00,323
yushu-zaduo,CMFD_regional_yushu-zaduo,2018-10-01 00:00,-5.1,36.1,2.2,0,中,中,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.775489+00:00,578
guoluo-maqin,CMFD_regional_guoluo-maqin,2018-10-01 00:00,-3.0,16.0,1.9,0,中,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.775555+00:00,352
guoluo-jiuzhi,CMFD_regional_guoluo-jiuzhi,2018-10-01 00:00,-2.0,34.2,1.8,0,中,中,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.775614+00:00,150
haibei-gangcha,CMFD_regional_haibei-gangcha,2018-10-01 00:00,-2.4,15.5,2.5,0,中,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.775679+00:00,144
huangnan-zeku,CMFD_regional_huangnan-zeku,2018-10-01 00:00,-1.8,15.7,1.6,0,中,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.775739+00:00,112
ganzi-shiqu,CMFD_regional_ganzi-shiqu,2018-10-01 00:00,-4.4,43.4,1.9,0,中,中,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.775803+00:00,380
ganzi-seda,CMFD_regional_ganzi-seda,2018-10-01 00:00,-1.9,65.6,1.7,0,中,高,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.775885+00:00,208
aba-hongyuan,CMFD_regional_aba-hongyuan,2018-10-01 00:00,0.2,74.8,1.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.775966+00:00,196
gannan-luqu,CMFD_regional_gannan-luqu,2018-10-01 00:00,0.4,37.1,2.0,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.776043+00:00,80
linzhi-bayi,CMFD_regional_linzhi-bayi,2018-10-01 00:00,0.8,39.1,2.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.776108+00:00,144
naqu-bange,CMFD_regional_naqu-bange,2018-11-01 00:00,-4.8,2.6,4.0,0,中,低,高,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.783838+00:00,529
naqu-seni,CMFD_regional_naqu-seni,2018-11-01 00:00,-6.6,10.2,2.5,0,中,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.783965+00:00,280
naqu-nierong,CMFD_regional_naqu-nierong,2018-11-01 00:00,-8.5,12.2,3.2,0,中,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.784034+00:00,187
naqu-anduo,CMFD_regional_naqu-anduo,2018-11-01 00:00,-11.4,4.6,4.2,0,高,低,高,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.784152+00:00,1872
naqu-shenzha,CMFD_regional_naqu-shenzha,2018-11-01 00:00,-5.0,3.3,4.8,0,中,低,高,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.784225+00:00,440
changdu-karuo,CMFD_regional_changdu-karuo,2018-11-01 00:00,-6.5,38.8,1.6,0,中,中,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.784287+00:00,208
changdu-luolong,CMFD_regional_changdu-luolong,2018-11-01 00:00,-6.6,19.1,2.6,0,中,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.784348+00:00,140
changdu-leiwuqi,CMFD_regional_changdu-leiwuqi,2018-11-01 00:00,-6.8,42.6,1.8,0,中,中,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.784412+00:00,120
changdu-jiangda,CMFD_regional_changdu-jiangda,2018-11-01 00:00,-7.4,26.5,1.5,0,中,中,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.784476+00:00,256
rikaze-xietongmen,CMFD_regional_rikaze-xietongmen,2018-11-01 00:00,-4.8,2.6,3.6,0,中,低,高,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.784539+00:00,209
rikaze-jiangzi,CMFD_regional_rikaze-jiangzi,2018-11-01 00:00,-2.5,1.6,3.8,0,中,低,高,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.784600+00:00,77
rikaze-kangma,CMFD_regional_rikaze-kangma,2018-11-01 00:00,-4.3,1.3,4.4,0,中,低,高,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.784671+00:00,84
rikaze-zhongba,CMFD_regional_rikaze-zhongba,2018-11-01 00:00,-6.5,3.5,4.7,0,中,低,高,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.784761+00:00,702
shannan-cuona,CMFD_regional_shannan-cuona,2018-11-01 00:00,4.5,7.6,2.1,0,低,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.784840+00:00,480
ali-gaize,CMFD_regional_ali-gaize,2018-11-01 00:00,-10.9,4.2,5.2,0,高,低,高,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.784944+00:00,1892
yushu-chengduo,CMFD_regional_yushu-chengduo,2018-11-01 00:00,-10.6,9.2,2.4,0,高,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.785009+00:00,323
yushu-zaduo,CMFD_regional_yushu-zaduo,2018-11-01 00:00,-10.1,13.2,2.6,0,高,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.785077+00:00,578
guoluo-maqin,CMFD_regional_guoluo-maqin,2018-11-01 00:00,-9.8,15.9,2.1,0,中,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.785138+00:00,352
guoluo-jiuzhi,CMFD_regional_guoluo-jiuzhi,2018-11-01 00:00,-8.2,17.4,2.1,0,中,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.785196+00:00,150
haibei-gangcha,CMFD_regional_haibei-gangcha,2018-11-01 00:00,-9.2,22.2,2.7,0,中,中,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.785254+00:00,144
huangnan-zeku,CMFD_regional_huangnan-zeku,2018-11-01 00:00,-8.0,12.7,1.8,0,中,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.785309+00:00,112
ganzi-shiqu,CMFD_regional_ganzi-shiqu,2018-11-01 00:00,-11.0,20.7,1.8,0,高,中,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.785370+00:00,380
ganzi-seda,CMFD_regional_ganzi-seda,2018-11-01 00:00,-8.4,28.2,1.7,0,中,中,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.785428+00:00,208
aba-hongyuan,CMFD_regional_aba-hongyuan,2018-11-01 00:00,-4.9,29.3,2.2,0,中,中,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.785485+00:00,196
gannan-luqu,CMFD_regional_gannan-luqu,2018-11-01 00:00,-5.3,13.7,2.3,0,中,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.785539+00:00,80
linzhi-bayi,CMFD_regional_linzhi-bayi,2018-11-01 00:00,-3.6,7.4,2.1,0,中,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.785594+00:00,144
naqu-bange,CMFD_regional_naqu-bange,2018-12-01 00:00,-10.1,6.5,3.7,0,高,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.792593+00:00,529
naqu-seni,CMFD_regional_naqu-seni,2018-12-01 00:00,-11.5,9.8,2.3,0,高,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.792736+00:00,280
naqu-nierong,CMFD_regional_naqu-nierong,2018-12-01 00:00,-13.8,5.8,2.7,0,高,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.792807+00:00,187
naqu-anduo,CMFD_regional_naqu-anduo,2018-12-01 00:00,-16.8,5.3,3.9,0,高,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.792922+00:00,1872
naqu-shenzha,CMFD_regional_naqu-shenzha,2018-12-01 00:00,-10.5,10.9,4.0,0,高,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.792992+00:00,440
changdu-karuo,CMFD_regional_changdu-karuo,2018-12-01 00:00,-9.1,10.8,1.4,0,中,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.793057+00:00,208
changdu-luolong,CMFD_regional_changdu-luolong,2018-12-01 00:00,-8.6,9.4,2.7,0,中,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.793121+00:00,140
changdu-leiwuqi,CMFD_regional_changdu-leiwuqi,2018-12-01 00:00,-9.4,8.2,1.7,0,中,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.793189+00:00,120
changdu-jiangda,CMFD_regional_changdu-jiangda,2018-12-01 00:00,-9.8,6.4,1.5,0,中,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.793253+00:00,256
